Date,Day_of_week,Holiday,Moon_Phase,Average_wind,Max_temp,Min_temp,Total_precipitation,Average_mslp,Holiday_prev,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7
23-feb-21,2,0,85,6.760670037,289.54413,277.2705,1.447753906,101354.0649,0.0,55.0,71.0,57.0,43.0,30.0,35.0,46.0,43,43.0,46.0,57.0,64.0,57.0,49.0
24-feb-21,3,0,92,6.069399071,286.85822,277.2052,1.447753906,102007.6344,0.0,43.0,55.0,71.0,57.0,43.0,30.0,35.0,43,46.0,57.0,64.0,57.0,49.0,54.0
25-feb-21,4,0,97,4.875699734,288.74048,277.2052,1.24206543,102744.7932,0.0,43.0,43.0,55.0,71.0,57.0,43.0,30.0,46,57.0,64.0,57.0,49.0,54.0,64.0
26-feb-21,5,0,99,4.875699734,288.74048,277.2052,0.00012207,103131.4833,0.0,46.0,43.0,43.0,55.0,71.0,57.0,43.0,57,64.0,57.0,49.0,54.0,64.0,40.0
27-feb-21,6,0,100,4.875699734,288.74048,279.4883,0.000366211,103109.4945,0.0,57.0,46.0,43.0,43.0,55.0,71.0,57.0,64,57.0,49.0,54.0,64.0,40.0,57.0
28-feb-21,7,0,98,4.003919489,286.80273,278.25494,0.002319336,103013.3923,0.0,64.0,57.0,46.0,43.0,43.0,55.0,71.0,57,49.0,54.0,64.0,40.0,57.0,60.0
01-mar-21,1,0,94,4.003919489,286.80273,276.8722,0.083129883,102796.6963,0.0,57.0,64.0,57.0,46.0,43.0,43.0,55.0,49,54.0,64.0,40.0,57.0,60.0,45.0
02-mar-21,2,0,88,5.045263131,284.70874,276.8722,0.094970703,102567.0245,0.0,49.0,57.0,64.0,57.0,46.0,43.0,43.0,54,64.0,40.0,57.0,60.0,45.0,70.0
03-mar-21,3,0,81,5.045263131,285.34198,276.8722,0.09362793,102548.3975,0.0,54.0,49.0,57.0,64.0,57.0,46.0,43.0,64,40.0,57.0,60.0,45.0,70.0,49.0
04-mar-21,4,0,71,5.045263131,287.26254,278.38934,0.013061523,102731.1031,0.0,64.0,54.0,49.0,57.0,64.0,57.0,46.0,40,57.0,60.0,45.0,70.0,49.0,44.0
05-mar-21,5,0,61,4.722714817,287.44775,277.4532,0.008056641,102660.7478,0.0,40.0,64.0,54.0,49.0,57.0,64.0,57.0,57,60.0,45.0,70.0,49.0,44.0,53.0
06-mar-21,6,0,51,2.276232095,287.44775,277.43982,0.016479492,102382.2703,0.0,57.0,40.0,64.0,54.0,49.0,57.0,64.0,60,45.0,70.0,49.0,44.0,53.0,48.0
07-mar-21,7,0,40,2.276232095,287.44775,277.43982,0.018920898,102181.4676,0.0,60.0,57.0,40.0,64.0,54.0,49.0,57.0,45,70.0,49.0,44.0,53.0,48.0,53.0
08-mar-21,1,0,30,2.276232095,286.42944,277.43982,0.094848632,102115.5667,0.0,45.0,60.0,57.0,40.0,64.0,54.0,49.0,70,49.0,44.0,53.0,48.0,53.0,81.0
09-mar-21,2,0,21,3.85483041,284.60767,278.00867,0.177368163,102089.3354,0.0,70.0,45.0,60.0,57.0,40.0,64.0,54.0,49,44.0,53.0,48.0,53.0,81.0,59.0
10-mar-21,3,0,13,3.85483041,284.60767,273.562,0.205932616,102043.9437,0.0,49.0,70.0,45.0,60.0,57.0,40.0,64.0,44,53.0,48.0,53.0,81.0,59.0,60.0
11-mar-21,4,0,7,3.85483041,288.09558,269.98965,0.123657226,102118.6616,0.0,44.0,49.0,70.0,45.0,60.0,57.0,40.0,53,48.0,53.0,81.0,59.0,60.0,51.0
12-mar-21,5,0,2,3.759268384,290.22174,269.98965,0.139038087,102230.8202,0.0,53.0,44.0,49.0,70.0,45.0,60.0,57.0,48,53.0,81.0,59.0,60.0,51.0,47.0
13-mar-21,6,0,0,2.74319873,290.22174,269.98965,0.160766603,102284.7761,0.0,48.0,53.0,44.0,49.0,70.0,45.0,60.0,53,81.0,59.0,60.0,51.0,47.0,45.0
14-mar-21,7,0,0,2.74319873,290.22174,273.3447,0.182617188,102296.1001,0.0,53.0,48.0,53.0,44.0,49.0,70.0,45.0,81,59.0,60.0,51.0,47.0,45.0,59.0
15-mar-21,1,0,3,4.254412511,286.8593,273.3447,0.149291992,102461.6645,0.0,81.0,53.0,48.0,53.0,44.0,49.0,70.0,59,60.0,51.0,47.0,45.0,59.0,56.0
16-mar-21,2,0,7,4.254412511,286.8593,273.3447,0.106079101,102651.5716,0.0,59.0,81.0,53.0,48.0,53.0,44.0,49.0,60,51.0,47.0,45.0,59.0,56.0,72.0
17-mar-21,3,0,13,4.648439912,285.10718,277.30884,0.086791992,102902.5628,0.0,60.0,59.0,81.0,53.0,48.0,53.0,44.0,51,47.0,45.0,59.0,56.0,72.0,61.0
18-mar-21,4,0,21,5.096879153,286.2378,277.30884,0.030395508,102967.3684,0.0,51.0,60.0,59.0,81.0,53.0,48.0,53.0,47,45.0,59.0,56.0,72.0,61.0,42.0
19-mar-21,5,1,31,5.096879153,286.2378,276.77307,0.034179688,102808.5151,0.0,47.0,51.0,60.0,59.0,81.0,53.0,48.0,45,59.0,56.0,72.0,61.0,42.0,58.0
20-mar-21,6,0,41,5.096879153,286.2378,275.97467,0.139953614,102389.93,1.0,45.0,47.0,51.0,60.0,59.0,81.0,53.0,59,56.0,72.0,61.0,42.0,58.0,43.0
21-mar-21,7,0,52,6.115625432,281.9646,273.73016,0.122619629,102207.5956,0.0,59.0,45.0,47.0,51.0,60.0,59.0,81.0,56,72.0,61.0,42.0,58.0,43.0,61.0
22-mar-21,1,0,62,6.115625432,282.25293,273.73016,0.109924317,102242.9176,0.0,56.0,59.0,45.0,47.0,51.0,60.0,59.0,72,61.0,42.0,58.0,43.0,61.0,50.0
23-mar-21,2,0,72,6.115625432,284.6577,273.73016,0.002075195,102434.3228,0.0,72.0,56.0,59.0,45.0,47.0,51.0,60.0,61,42.0,58.0,43.0,61.0,50.0,67.0
24-mar-21,3,0,81,5.967861335,289.3155,272.69366,0.002075195,102416.3506,0.0,61.0,72.0,56.0,59.0,45.0,47.0,51.0,42,58.0,43.0,61.0,50.0,67.0,49.0
25-mar-21,4,0,89,5.236046074,291.08496,271.96344,0.001220703,102394.7826,0.0,42.0,61.0,72.0,56.0,59.0,45.0,47.0,58,43.0,61.0,50.0,67.0,49.0,65.0
26-mar-21,5,0,94,2.412089207,291.08496,271.96344,0.0,102404.9824,0.0,58.0,42.0,61.0,72.0,56.0,59.0,45.0,43,61.0,50.0,67.0,49.0,65.0,58.0
27-mar-21,6,0,98,2.213960192,291.08496,271.96344,0.00769043,102384.7167,0.0,43.0,58.0,42.0,61.0,72.0,56.0,59.0,61,50.0,67.0,49.0,65.0,58.0,72.0
28-mar-21,7,0,100,2.213960192,289.96588,277.48914,0.00769043,102495.3185,0.0,61.0,43.0,58.0,42.0,61.0,72.0,56.0,50,67.0,49.0,65.0,58.0,72.0,60.0
29-mar-21,1,0,99,2.488370984,292.49854,276.57373,0.00769043,102650.1035,0.0,50.0,61.0,43.0,58.0,42.0,61.0,72.0,67,49.0,65.0,58.0,72.0,60.0,60.0
30-mar-21,2,0,97,3.949399689,294.05804,276.57373,0.0,102849.133,0.0,67.0,50.0,61.0,43.0,58.0,42.0,61.0,49,65.0,58.0,72.0,60.0,60.0,87.0
31-mar-21,3,0,92,3.949399689,294.81335,276.57373,0.0,102797.1382,0.0,49.0,67.0,50.0,61.0,43.0,58.0,42.0,65,58.0,72.0,60.0,60.0,87.0,65.0
01-abr-21,4,1,85,3.949399689,295.58282,278.2705,0.0,102560.2846,0.0,65.0,49.0,67.0,50.0,61.0,43.0,58.0,58,72.0,60.0,60.0,87.0,65.0,65.0
02-abr-21,5,1,76,3.738970047,295.58282,280.03662,0.0,102169.1354,1.0,58.0,65.0,49.0,67.0,50.0,61.0,43.0,72,60.0,60.0,87.0,65.0,65.0,61.0
03-abr-21,6,0,67,3.355780217,295.58282,280.03662,0.00390625,101770.0392,1.0,72.0,58.0,65.0,49.0,67.0,50.0,61.0,60,60.0,87.0,65.0,65.0,61.0,37.0
04-abr-21,7,0,57,4.85649187,293.5407,279.07782,0.00390625,101617.4889,0.0,60.0,72.0,58.0,65.0,49.0,67.0,50.0,60,87.0,65.0,65.0,61.0,37.0,51.0
05-abr-21,1,1,46,4.85649187,293.4099,276.49725,0.00390625,101711.6078,0.0,60.0,60.0,72.0,58.0,65.0,49.0,67.0,87,65.0,65.0,61.0,37.0,51.0,61.0
06-abr-21,2,0,36,4.85649187,290.09485,273.59717,0.000488281,101880.7476,1.0,87.0,60.0,60.0,72.0,58.0,65.0,49.0,65,65.0,61.0,37.0,51.0,61.0,58.0
07-abr-21,3,0,26,4.361298155,290.09485,273.59717,0.024658203,101956.8681,0.0,65.0,87.0,60.0,60.0,72.0,58.0,65.0,65,61.0,37.0,51.0,61.0,58.0,37.0
08-abr-21,4,0,17,4.361298155,290.09485,273.59717,0.024658203,102049.5997,0.0,65.0,65.0,87.0,60.0,60.0,72.0,58.0,61,37.0,51.0,61.0,58.0,37.0,42.0
09-abr-21,5,0,10,4.361298155,290.20312,273.7373,0.026489258,102119.1649,0.0,61.0,65.0,65.0,87.0,60.0,60.0,72.0,37,51.0,61.0,58.0,37.0,42.0,54.0
10-abr-21,6,0,4,4.156558897,290.20312,273.7373,0.198974611,102119.6536,0.0,37.0,61.0,65.0,65.0,87.0,60.0,60.0,51,61.0,58.0,37.0,42.0,54.0,57.0
11-abr-21,7,0,1,4.156558897,290.20312,275.01996,0.241943361,101830.1337,0.0,51.0,37.0,61.0,65.0,65.0,87.0,60.0,61,58.0,37.0,42.0,54.0,57.0,70.0
12-abr-21,1,0,0,4.156558897,289.52026,277.98608,1.076416016,101686.2479,0.0,61.0,51.0,37.0,61.0,65.0,65.0,87.0,58,37.0,42.0,54.0,57.0,70.0,59.0
13-abr-21,2,0,1,3.674241317,289.52026,275.81378,0.880493163,101954.9737,0.0,58.0,61.0,51.0,37.0,61.0,65.0,65.0,37,42.0,54.0,57.0,70.0,59.0,58.0
14-abr-21,3,0,4,3.674241317,289.06146,272.32196,0.837524413,102287.5094,0.0,37.0,58.0,61.0,51.0,37.0,61.0,65.0,42,54.0,57.0,70.0,59.0,58.0,66.0
15-abr-21,4,0,10,3.565461441,290.65076,272.32196,0.000732422,102363.9411,0.0,42.0,37.0,58.0,61.0,51.0,37.0,61.0,54,57.0,70.0,59.0,58.0,66.0,54.0
16-abr-21,5,0,17,3.107204811,290.65076,272.32196,0.001098633,102121.592,0.0,54.0,42.0,37.0,58.0,61.0,51.0,37.0,57,70.0,59.0,58.0,66.0,54.0,52.0
17-abr-21,6,0,26,4.362101028,290.65076,273.05127,0.001098633,102053.9297,0.0,57.0,54.0,42.0,37.0,58.0,61.0,51.0,70,59.0,58.0,66.0,54.0,52.0,56.0
18-abr-21,7,0,36,4.362101028,288.21912,273.05127,0.002563477,102163.5775,0.0,70.0,57.0,54.0,42.0,37.0,58.0,61.0,59,58.0,66.0,54.0,52.0,56.0,56.0
19-abr-21,1,0,46,4.362101028,287.93848,273.05127,0.001464844,102237.6704,0.0,59.0,70.0,57.0,54.0,42.0,37.0,58.0,58,66.0,54.0,52.0,56.0,56.0,72.0
20-abr-21,2,0,57,4.301691162,291.1609,272.37842,0.002075195,102094.5697,0.0,58.0,59.0,70.0,57.0,54.0,42.0,37.0,66,54.0,52.0,56.0,56.0,72.0,67.0
21-abr-21,3,0,67,3.145240591,291.1609,272.37842,0.044677735,101799.244,0.0,66.0,58.0,59.0,70.0,57.0,54.0,42.0,54,52.0,56.0,56.0,72.0,67.0,63.0
22-abr-21,4,0,76,2.064323523,291.1609,272.37842,0.178100586,101481.8413,0.0,54.0,66.0,58.0,59.0,70.0,57.0,54.0,52,56.0,56.0,72.0,67.0,63.0,51.0
23-abr-21,5,0,85,3.605102393,290.04944,280.307,0.196777344,101434.0896,0.0,52.0,54.0,66.0,58.0,59.0,70.0,57.0,56,56.0,72.0,67.0,63.0,51.0,38.0
24-abr-21,6,0,92,4.286691338,293.0125,280.307,0.152709961,101578.8489,0.0,56.0,52.0,54.0,66.0,58.0,59.0,70.0,56,72.0,67.0,63.0,51.0,38.0,66.0
25-abr-21,7,0,97,5.304030005,293.0125,281.05374,0.062499999,101738.2737,0.0,56.0,56.0,52.0,54.0,66.0,58.0,59.0,72,67.0,63.0,51.0,38.0,66.0,47.0
26-abr-21,1,0,99,5.304030005,293.0125,281.05374,0.114257812,101646.1685,0.0,72.0,56.0,56.0,52.0,54.0,66.0,58.0,67,63.0,51.0,38.0,66.0,47.0,69.0
27-abr-21,2,0,100,5.304030005,292.23596,282.64777,0.794311525,101292.6106,0.0,67.0,72.0,56.0,56.0,52.0,54.0,66.0,63,51.0,38.0,66.0,47.0,69.0,52.0
28-abr-21,3,0,98,3.408078082,289.84882,282.64777,2.05310057,100929.0008,0.0,63.0,67.0,72.0,56.0,56.0,52.0,54.0,51,38.0,66.0,47.0,69.0,52.0,61.0
29-abr-21,4,0,94,1.947951676,288.07715,281.81683,2.131957992,100747.5731,0.0,51.0,63.0,67.0,72.0,56.0,56.0,52.0,38,66.0,47.0,69.0,52.0,61.0,37.0
30-abr-21,5,0,89,2.745970204,288.07715,280.39203,1.633056622,100810.0619,0.0,38.0,51.0,63.0,67.0,72.0,56.0,56.0,66,47.0,69.0,52.0,61.0,37.0,56.0
01-may-21,6,1,81,3.131244102,288.07715,279.77972,0.402343749,100987.8269,0.0,66.0,38.0,51.0,63.0,67.0,72.0,56.0,47,69.0,52.0,61.0,37.0,56.0,56.0
02-may-21,7,0,72,3.514962817,284.50537,277.79062,0.271728514,101245.3844,1.0,47.0,66.0,38.0,51.0,63.0,67.0,72.0,69,52.0,61.0,37.0,56.0,56.0,55.0
03-may-21,1,0,62,3.514962817,287.32043,276.80756,0.1015625,101609.5228,0.0,69.0,47.0,66.0,38.0,51.0,63.0,67.0,52,61.0,37.0,56.0,56.0,55.0,51.0
04-may-21,2,0,52,3.514962817,288.1056,275.5028,0.062622071,101925.1859,0.0,52.0,69.0,47.0,66.0,38.0,51.0,63.0,61,37.0,56.0,56.0,55.0,51.0,64.0
05-may-21,3,0,41,2.668683757,293.67578,275.5028,0.044555665,102008.8358,0.0,61.0,52.0,69.0,47.0,66.0,38.0,51.0,37,56.0,56.0,55.0,51.0,64.0,49.0
06-may-21,4,0,31,2.230497193,293.67578,275.5028,0.040771485,101910.3335,0.0,37.0,61.0,52.0,69.0,47.0,66.0,38.0,56,56.0,55.0,51.0,64.0,49.0,55.0
07-may-21,5,0,21,2.230497193,295.11902,278.94077,0.025146485,101722.8517,0.0,56.0,37.0,61.0,52.0,69.0,47.0,66.0,56,55.0,51.0,64.0,49.0,55.0,47.0
08-may-21,6,0,13,2.230497193,295.50232,279.77588,0.049682617,101723.0911,0.0,56.0,56.0,37.0,61.0,52.0,69.0,47.0,55,51.0,64.0,49.0,55.0,47.0,64.0
09-may-21,7,0,7,4.38194336,301.4519,279.77588,0.042480469,101529.4215,0.0,55.0,56.0,56.0,37.0,61.0,52.0,69.0,51,64.0,49.0,55.0,47.0,64.0,64.0
10-may-21,1,0,3,5.857493311,301.4519,283.18655,1.177978518,101163.1245,0.0,51.0,55.0,56.0,56.0,37.0,61.0,52.0,64,49.0,55.0,47.0,64.0,64.0,51.0
11-may-21,2,0,0,5.857493311,301.4519,281.38788,1.219238284,100860.2017,0.0,64.0,51.0,55.0,56.0,56.0,37.0,61.0,49,55.0,47.0,64.0,64.0,51.0,68.0
12-may-21,3,0,0,5.857493311,292.24377,280.28162,1.268676761,101016.616,0.0,49.0,64.0,51.0,55.0,56.0,56.0,37.0,55,47.0,64.0,64.0,51.0,68.0,50.0
13-may-21,4,0,2,3.754005586,291.25452,280.28162,0.300659176,101382.6682,0.0,55.0,49.0,64.0,51.0,55.0,56.0,56.0,47,64.0,64.0,51.0,68.0,50.0,54.0
14-may-21,5,0,7,3.754005586,290.63776,279.32526,0.793945305,101574.0736,0.0,47.0,55.0,49.0,64.0,51.0,55.0,56.0,64,64.0,51.0,68.0,50.0,54.0,41.0
15-may-21,6,0,13,3.754005586,290.63776,279.32526,0.785644524,101586.3913,0.0,64.0,47.0,55.0,49.0,64.0,51.0,55.0,64,51.0,68.0,50.0,54.0,41.0,53.0
16-may-21,7,0,21,2.9453762,293.4702,279.32526,1.02722168,101477.7715,0.0,64.0,64.0,47.0,55.0,49.0,64.0,51.0,51,68.0,50.0,54.0,41.0,53.0,53.0
17-may-21,1,0,30,3.008010377,293.4702,279.9709,0.531127934,101459.3681,0.0,51.0,64.0,64.0,47.0,55.0,49.0,64.0,68,50.0,54.0,41.0,53.0,53.0,53.0
18-may-21,2,0,40,3.008010377,293.4702,280.05048,0.507934574,101581.9099,0.0,68.0,51.0,64.0,64.0,47.0,55.0,49.0,50,54.0,41.0,53.0,53.0,53.0,83.0
19-may-21,3,0,51,3.092910975,294.1941,279.14392,0.161987303,101816.9402,0.0,50.0,68.0,51.0,64.0,64.0,47.0,55.0,54,41.0,53.0,53.0,53.0,83.0,63.0
20-may-21,4,0,61,3.409423989,294.1941,279.1172,0.104614257,102227.3116,0.0,54.0,50.0,68.0,51.0,64.0,64.0,47.0,41,53.0,53.0,53.0,83.0,63.0,58.0
21-may-21,5,0,71,3.409423989,297.44238,276.4088,0.086669921,102276.0876,0.0,41.0,54.0,50.0,68.0,51.0,64.0,64.0,53,53.0,53.0,83.0,63.0,58.0,54.0
22-may-21,6,0,81,3.409423989,297.44238,276.4088,0.034423828,102162.4473,0.0,53.0,41.0,54.0,50.0,68.0,51.0,64.0,53,53.0,83.0,63.0,58.0,54.0,48.0
23-may-21,7,0,88,2.663970057,297.44238,276.4088,0.052856445,101877.4222,0.0,53.0,53.0,41.0,54.0,50.0,68.0,51.0,53,83.0,63.0,58.0,54.0,48.0,60.0
24-may-21,1,0,94,2.663970057,292.54004,278.8224,0.053588867,101772.6374,0.0,53.0,53.0,53.0,41.0,54.0,50.0,68.0,83,63.0,58.0,54.0,48.0,60.0,57.0
25-may-21,2,0,98,2.555746424,291.1897,278.8224,0.08959961,101937.8572,0.0,83.0,53.0,53.0,53.0,41.0,54.0,50.0,63,58.0,54.0,48.0,60.0,57.0,61.0
26-may-21,3,0,100,2.555746424,291.1897,278.8224,0.065429688,102238.9483,0.0,63.0,83.0,53.0,53.0,53.0,41.0,54.0,58,54.0,48.0,60.0,57.0,61.0,49.0
27-may-21,4,0,99,2.555746424,293.16418,277.06384,0.065063477,102304.7452,0.0,58.0,63.0,83.0,53.0,53.0,53.0,41.0,54,48.0,60.0,57.0,61.0,49.0,53.0
28-may-21,5,0,97,2.449724142,299.3153,277.06384,0.001464844,102160.4838,0.0,54.0,58.0,63.0,83.0,53.0,53.0,53.0,48,60.0,57.0,61.0,49.0,53.0,45.0
29-may-21,6,0,92,1.791880259,299.4807,277.06384,0.114135742,101830.0826,0.0,48.0,54.0,58.0,63.0,83.0,53.0,53.0,60,57.0,61.0,49.0,53.0,45.0,39.0
30-may-21,7,0,85,2.85066591,299.4807,280.21594,0.176391601,101795.2151,0.0,60.0,48.0,54.0,58.0,63.0,83.0,53.0,57,61.0,49.0,53.0,45.0,39.0,63.0
31-may-21,1,0,77,2.85066591,299.4807,285.05737,0.217651367,101848.4336,0.0,57.0,60.0,48.0,54.0,58.0,63.0,83.0,61,49.0,53.0,45.0,39.0,63.0,59.0
01-jun-21,2,0,67,2.85066591,301.26196,285.05737,0.139770507,101731.7672,0.0,61.0,57.0,60.0,48.0,54.0,58.0,63.0,49,53.0,45.0,39.0,63.0,59.0,55.0
02-jun-21,3,0,57,3.537583079,301.26196,285.05737,0.235717771,101453.4228,0.0,49.0,61.0,57.0,60.0,48.0,54.0,58.0,53,45.0,39.0,63.0,59.0,55.0,57.0
03-jun-21,4,0,47,3.537583079,301.26196,286.3496,0.221069334,101296.2894,0.0,53.0,49.0,61.0,57.0,60.0,48.0,54.0,45,39.0,63.0,59.0,55.0,57.0,46.0
04-jun-21,5,0,36,3.537583079,298.39075,285.81512,0.399291992,101472.7657,0.0,45.0,53.0,49.0,61.0,57.0,60.0,48.0,39,63.0,59.0,55.0,57.0,46.0,52.0
05-jun-21,6,0,26,3.351462156,298.39075,283.35364,0.649780273,101893.7959,0.0,39.0,45.0,53.0,49.0,61.0,57.0,60.0,63,59.0,55.0,57.0,46.0,52.0,69.0
06-jun-21,7,0,18,3.351462156,296.32983,281.9842,0.623291015,102257.0327,0.0,63.0,39.0,45.0,53.0,49.0,61.0,57.0,59,55.0,57.0,46.0,52.0,69.0,48.0
07-jun-21,1,0,10,3.834785668,293.80298,281.9842,0.409301756,102415.9626,0.0,59.0,63.0,39.0,45.0,53.0,49.0,61.0,55,57.0,46.0,52.0,69.0,48.0,62.0
08-jun-21,2,0,5,3.834785668,296.8457,281.9842,0.000244141,102358.5894,0.0,55.0,59.0,63.0,39.0,45.0,53.0,49.0,57,46.0,52.0,69.0,48.0,62.0,59.0
09-jun-21,3,0,1,3.834785668,300.8777,282.58093,0.00012207,102238.4125,0.0,57.0,55.0,59.0,63.0,39.0,45.0,53.0,46,52.0,69.0,48.0,62.0,59.0,64.0
10-jun-21,4,0,0,3.677819624,300.8777,282.58093,0.0,102211.8074,0.0,46.0,57.0,55.0,59.0,63.0,39.0,45.0,52,69.0,48.0,62.0,59.0,64.0,49.0
11-jun-21,5,0,1,3.677819624,300.8777,283.73218,0.0,102148.699,0.0,52.0,46.0,57.0,55.0,59.0,63.0,39.0,69,48.0,62.0,59.0,64.0,49.0,51.0
12-jun-21,6,0,4,3.677819624,299.14624,284.98914,0.002563477,102109.967,0.0,69.0,52.0,46.0,57.0,55.0,59.0,63.0,48,62.0,59.0,64.0,49.0,51.0,54.0
13-jun-21,7,0,9,3.397405342,300.87952,284.98914,0.00402832,102076.4514,0.0,48.0,69.0,52.0,46.0,57.0,55.0,59.0,62,59.0,64.0,49.0,51.0,54.0,54.0
14-jun-21,1,0,17,3.397405342,304.60425,285.81677,0.00402832,102065.7342,0.0,62.0,48.0,69.0,52.0,46.0,57.0,55.0,59,64.0,49.0,51.0,54.0,54.0,66.0
15-jun-21,2,0,25,2.773049851,304.60425,287.80286,0.002563477,102057.6181,0.0,59.0,62.0,48.0,69.0,52.0,46.0,57.0,64,49.0,51.0,54.0,54.0,66.0,62.0
16-jun-21,3,0,35,2.773049851,304.60425,288.7882,0.001586914,101929.8394,0.0,64.0,59.0,62.0,48.0,69.0,52.0,46.0,49,51.0,54.0,54.0,66.0,62.0,59.0
17-jun-21,4,0,45,2.773049851,303.38428,288.7882,0.09387207,101651.0088,0.0,49.0,64.0,59.0,62.0,48.0,69.0,52.0,51,54.0,54.0,66.0,62.0,59.0,48.0
18-jun-21,5,0,56,2.587750265,303.38428,287.63385,1.554809561,101350.6363,0.0,51.0,49.0,64.0,59.0,62.0,48.0,69.0,54,54.0,66.0,62.0,59.0,48.0,46.0
19-jun-21,6,0,66,2.587750265,301.32947,286.16687,1.614501945,101214.8609,0.0,54.0,51.0,49.0,64.0,59.0,62.0,48.0,54,66.0,62.0,59.0,48.0,46.0,50.0
20-jun-21,7,0,76,2.659570962,298.72852,286.16687,1.650390616,101262.1351,0.0,54.0,54.0,51.0,49.0,64.0,59.0,62.0,66,62.0,59.0,48.0,46.0,50.0,43.0
21-jun-21,1,0,84,3.026790748,298.72852,286.16687,0.276123047,101186.5744,0.0,66.0,54.0,54.0,51.0,49.0,64.0,59.0,62,59.0,48.0,46.0,50.0,43.0,65.0
22-jun-21,2,0,91,3.026790748,298.182,285.24548,0.299194335,101071.1138,0.0,62.0,66.0,54.0,54.0,51.0,49.0,64.0,59,48.0,46.0,50.0,43.0,65.0,58.0
23-jun-21,3,0,96,3.026790748,294.6427,283.7381,0.25012207,101169.8777,0.0,59.0,62.0,66.0,54.0,54.0,51.0,49.0,48,46.0,50.0,43.0,65.0,58.0,51.0
24-jun-21,4,0,99,2.991802129,294.20557,283.7381,0.36767578,101592.3388,0.0,48.0,59.0,62.0,66.0,54.0,54.0,51.0,46,50.0,43.0,65.0,58.0,51.0,43.0
25-jun-21,5,0,100,2.991802129,293.16028,283.7381,0.284912108,102034.8387,0.0,46.0,48.0,59.0,62.0,66.0,54.0,54.0,50,43.0,65.0,58.0,51.0,43.0,48.0
26-jun-21,6,0,98,2.991802129,297.50415,283.83722,0.205810546,102184.6878,0.0,50.0,46.0,48.0,59.0,62.0,66.0,54.0,43,65.0,58.0,51.0,43.0,48.0,54.0
27-jun-21,7,0,95,2.542331074,301.03564,283.83722,0.006713867,101965.119,0.0,43.0,50.0,46.0,48.0,59.0,62.0,66.0,65,58.0,51.0,43.0,48.0,54.0,50.0
28-jun-21,1,0,89,2.774420198,301.03564,283.83722,0.065917969,101641.2865,0.0,65.0,43.0,50.0,46.0,48.0,59.0,62.0,58,51.0,43.0,48.0,54.0,50.0,45.0
29-jun-21,2,0,82,2.774420198,301.03564,281.4441,0.133056641,101515.7941,0.0,58.0,65.0,43.0,50.0,46.0,48.0,59.0,51,43.0,48.0,54.0,50.0,45.0,54.0
30-jun-21,3,0,73,2.774420198,294.44702,281.4441,0.127929688,101696.2934,0.0,51.0,58.0,65.0,43.0,50.0,46.0,48.0,43,48.0,54.0,50.0,45.0,54.0,43.0
01-jul-21,4,0,63,2.508474643,297.00208,281.4441,0.070068359,101849.4773,0.0,43.0,51.0,58.0,65.0,43.0,50.0,46.0,48,54.0,50.0,45.0,54.0,43.0,55.0
02-jul-21,5,0,52,2.508474643,299.31677,284.4195,0.00402832,101866.7665,0.0,48.0,43.0,51.0,58.0,65.0,43.0,50.0,54,50.0,45.0,54.0,43.0,55.0,45.0
03-jul-21,6,0,42,2.345709999,302.9734,284.74686,0.003173828,101752.2892,0.0,54.0,48.0,43.0,51.0,58.0,65.0,43.0,50,45.0,54.0,43.0,55.0,45.0,44.0
04-jul-21,7,0,31,2.71679559,302.9734,287.37482,0.0078125,101665.7076,0.0,50.0,54.0,48.0,43.0,51.0,58.0,65.0,45,54.0,43.0,55.0,45.0,44.0,39.0
05-jul-21,1,0,22,2.71679559,302.9734,287.636,0.008300781,101593.1731,0.0,45.0,50.0,54.0,48.0,43.0,51.0,58.0,54,43.0,55.0,45.0,44.0,39.0,52.0
06-jul-21,2,0,14,2.71679559,305.21216,286.7964,0.008056641,101427.0264,0.0,54.0,45.0,50.0,54.0,48.0,43.0,51.0,43,55.0,45.0,44.0,39.0,52.0,60.0
07-jul-21,3,0,7,2.624158892,305.21216,286.06287,0.153076171,101349.455,0.0,43.0,54.0,45.0,50.0,54.0,48.0,43.0,55,45.0,44.0,39.0,52.0,60.0,53.0
08-jul-21,4,0,3,3.389172289,305.21216,285.4211,0.194824218,101480.3853,0.0,55.0,43.0,54.0,45.0,50.0,54.0,48.0,45,44.0,39.0,52.0,60.0,53.0,51.0
09-jul-21,5,0,0,3.389172289,293.7815,284.8053,0.210388182,101936.3295,0.0,45.0,55.0,43.0,54.0,45.0,50.0,54.0,44,39.0,52.0,60.0,53.0,51.0,49.0
10-jul-21,6,0,0,3.389172289,299.65186,282.27866,0.058898925,102225.9976,0.0,44.0,45.0,55.0,43.0,54.0,45.0,50.0,39,52.0,60.0,53.0,51.0,49.0,55.0
11-jul-21,7,0,2,2.962701563,299.65186,282.27866,0.016174316,102211.2781,0.0,39.0,44.0,45.0,55.0,43.0,54.0,45.0,52,60.0,53.0,51.0,49.0,55.0,52.0
12-jul-21,1,0,6,2.952581965,305.86,282.27866,0.003051758,101843.3301,0.0,52.0,39.0,44.0,45.0,55.0,43.0,54.0,60,53.0,51.0,49.0,55.0,52.0,59.0
