Date,Day_of_week,Holiday,Moon_Phase,Average_Temp,Max_temp,Average_wind,Max_wind,Average_mslp,Total_precipitation,Holiday_prev,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7
29/01/2019,2,0,43,280.47,284.25,4.08,7.47,101524.7,0.00073,0.0,46.0,42.0,40.0,37.0,31.0,24.0,30.0,29,35.0,33.0,31.0,34.0,31.0,33.0
30/01/2019,3,0,32,280.33,283.84,3.78,6.07,101218.7,0.00423,0.0,29.0,46.0,42.0,40.0,37.0,31.0,24.0,35,33.0,31.0,34.0,31.0,33.0,39.0
31/01/2019,4,0,23,283.89,285.74,6.89,8.68,100285.49,0.00734,0.0,35.0,29.0,46.0,42.0,40.0,37.0,31.0,33,31.0,34.0,31.0,33.0,39.0,27.0
01/02/2019,5,0,15,280.7,283.79,7.07,9.31,99530.02,0.00254,0.0,33.0,35.0,29.0,46.0,42.0,40.0,37.0,31,34.0,31.0,33.0,39.0,27.0,37.0
02/02/2019,6,0,8,278.39,281.56,4.94,7.23,101096.9,0.00055,0.0,31.0,33.0,35.0,29.0,46.0,42.0,40.0,34,31.0,33.0,39.0,27.0,37.0,26.0
03/02/2019,7,0,3,277.13,281.89,3.26,6.13,102641.46,0.0,0.0,34.0,31.0,33.0,35.0,29.0,46.0,42.0,31,33.0,39.0,27.0,37.0,26.0,43.0
04/02/2019,1,0,1,276.92,284.38,1.23,2.33,103038.93,0.0,0.0,31.0,34.0,31.0,33.0,35.0,29.0,46.0,33,39.0,27.0,37.0,26.0,43.0,37.0
05/02/2019,2,0,0,279.85,288.42,1.35,2.33,102922.51,0.0,0.0,33.0,31.0,34.0,31.0,33.0,35.0,29.0,39,27.0,37.0,26.0,43.0,37.0,29.0
06/02/2019,3,0,2,280.69,289.02,1.67,2.67,102597.67,0.0,0.0,39.0,33.0,31.0,34.0,31.0,33.0,35.0,27,37.0,26.0,43.0,37.0,29.0,33.0
07/02/2019,4,0,6,282.01,289.17,1.12,1.93,102364.65,0.0,0.0,27.0,39.0,33.0,31.0,34.0,31.0,33.0,37,26.0,43.0,37.0,29.0,33.0,30.0
08/02/2019,5,0,12,280.43,288.55,1.78,3.01,102302.78,0.0,0.0,37.0,27.0,39.0,33.0,31.0,34.0,31.0,26,43.0,37.0,29.0,33.0,30.0,25.0
09/02/2019,6,0,20,279.94,287.0,1.69,2.93,102339.78,0.0,0.0,26.0,37.0,27.0,39.0,33.0,31.0,34.0,43,37.0,29.0,33.0,30.0,25.0,26.0
10/02/2019,7,0,29,281.76,285.33,4.37,6.28,102367.33,2e-05,0.0,43.0,26.0,37.0,27.0,39.0,33.0,31.0,37,29.0,33.0,30.0,25.0,26.0,30.0
11/02/2019,1,0,39,282.76,287.52,3.04,3.98,102773.26,0.0,0.0,37.0,43.0,26.0,37.0,27.0,39.0,33.0,29,33.0,30.0,25.0,26.0,30.0,38.0
12/02/2019,2,0,49,280.58,288.23,2.14,3.58,103165.49,0.0,0.0,29.0,37.0,43.0,26.0,37.0,27.0,39.0,33,30.0,25.0,26.0,30.0,38.0,35.0
13/02/2019,3,0,60,280.9,289.98,1.54,2.6,103017.42,0.0,0.0,33.0,29.0,37.0,43.0,26.0,37.0,27.0,30,25.0,26.0,30.0,38.0,35.0,20.0
14/02/2019,4,0,70,281.38,288.81,2.29,3.08,103078.46,0.0,0.0,30.0,33.0,29.0,37.0,43.0,26.0,37.0,25,26.0,30.0,38.0,35.0,20.0,32.0
15/02/2019,5,0,79,281.14,289.92,1.82,2.28,102808.34,0.0,0.0,25.0,30.0,33.0,29.0,37.0,43.0,26.0,26,30.0,38.0,35.0,20.0,32.0,27.0
16/02/2019,6,0,87,282.93,291.01,2.88,4.08,102608.31,0.0,0.0,26.0,25.0,30.0,33.0,29.0,37.0,43.0,30,38.0,35.0,20.0,32.0,27.0,32.0
17/02/2019,7,0,93,281.63,290.25,2.23,3.46,102303.55,0.0,0.0,30.0,26.0,25.0,30.0,33.0,29.0,37.0,38,35.0,20.0,32.0,27.0,32.0,41.0
18/02/2019,1,0,98,282.17,289.15,2.34,3.54,101934.86,0.0,0.0,38.0,30.0,26.0,25.0,30.0,33.0,29.0,35,20.0,32.0,27.0,32.0,41.0,38.0
19/02/2019,2,0,100,282.06,288.68,1.47,2.27,102036.04,0.0,0.0,35.0,38.0,30.0,26.0,25.0,30.0,33.0,20,32.0,27.0,32.0,41.0,38.0,36.0
20/02/2019,3,0,100,281.56,289.26,1.35,2.16,102358.64,1e-05,0.0,20.0,35.0,38.0,30.0,26.0,25.0,30.0,32,27.0,32.0,41.0,38.0,36.0,27.0
21/02/2019,4,0,97,282.34,291.82,1.52,2.23,102786.74,0.0,0.0,32.0,20.0,35.0,38.0,30.0,26.0,25.0,27,32.0,41.0,38.0,36.0,27.0,25.0
22/02/2019,5,0,93,282.95,292.93,1.42,2.18,103079.28,0.0,0.0,27.0,32.0,20.0,35.0,38.0,30.0,26.0,32,41.0,38.0,36.0,27.0,25.0,25.0
23/02/2019,6,0,86,283.07,292.69,1.33,2.44,102874.0,0.0,0.0,32.0,27.0,32.0,20.0,35.0,38.0,30.0,41,38.0,36.0,27.0,25.0,25.0,27.0
24/02/2019,7,0,78,284.49,293.63,2.08,3.0,102983.06,0.0,0.0,41.0,32.0,27.0,32.0,20.0,35.0,38.0,38,36.0,27.0,25.0,25.0,27.0,28.0
25/02/2019,1,0,69,284.32,293.28,1.13,2.08,103081.13,0.0,0.0,38.0,41.0,32.0,27.0,32.0,20.0,35.0,36,27.0,25.0,25.0,27.0,28.0,29.0
26/02/2019,2,0,59,284.82,294.74,2.15,3.0,102875.88,0.0,0.0,36.0,38.0,41.0,32.0,27.0,32.0,20.0,27,25.0,25.0,27.0,28.0,29.0,31.0
27/02/2019,3,0,48,284.1,294.31,1.81,2.66,102769.4,0.0,0.0,27.0,36.0,38.0,41.0,32.0,27.0,32.0,25,25.0,27.0,28.0,29.0,31.0,25.0
28/02/2019,4,0,38,284.71,293.02,1.24,2.38,102743.52,0.0,0.0,25.0,27.0,36.0,38.0,41.0,32.0,27.0,25,27.0,28.0,29.0,31.0,25.0,22.0
01/03/2019,5,0,28,284.93,293.11,1.89,2.88,102395.05,0.0,0.0,25.0,25.0,27.0,36.0,38.0,41.0,32.0,27,28.0,29.0,31.0,25.0,22.0,27.0
02/03/2019,6,0,19,286.04,294.36,1.71,2.66,102451.87,0.0,0.0,27.0,25.0,25.0,27.0,36.0,38.0,41.0,28,29.0,31.0,25.0,22.0,27.0,30.0
03/03/2019,7,0,11,285.98,294.7,2.93,5.35,102255.19,0.0,0.0,28.0,27.0,25.0,25.0,27.0,36.0,38.0,29,31.0,25.0,22.0,27.0,30.0,32.0
04/03/2019,1,0,5,285.4,288.77,4.84,6.25,101934.5,0.00016,0.0,29.0,28.0,27.0,25.0,25.0,27.0,36.0,31,25.0,22.0,27.0,30.0,32.0,39.0
05/03/2019,2,0,2,285.84,289.36,3.79,6.23,101656.44,0.00164,0.0,31.0,29.0,28.0,27.0,25.0,25.0,27.0,25,22.0,27.0,30.0,32.0,39.0,37.0
06/03/2019,3,0,0,284.34,286.31,6.39,8.83,100836.22,0.00762,0.0,25.0,31.0,29.0,28.0,27.0,25.0,25.0,22,27.0,30.0,32.0,39.0,37.0,27.0
07/03/2019,4,0,1,281.33,286.15,3.07,4.96,101695.47,0.00012,0.0,22.0,25.0,31.0,29.0,28.0,27.0,25.0,27,30.0,32.0,39.0,37.0,27.0,28.0
08/03/2019,5,0,4,283.34,289.17,1.34,2.32,102240.01,7e-05,0.0,27.0,22.0,25.0,31.0,29.0,28.0,27.0,30,32.0,39.0,37.0,27.0,28.0,20.0
09/03/2019,6,0,8,284.22,292.12,1.45,2.3,103076.84,0.0,0.0,30.0,27.0,22.0,25.0,31.0,29.0,28.0,32,39.0,37.0,27.0,28.0,20.0,30.0
10/03/2019,7,0,15,287.22,296.56,1.39,2.33,102879.13,0.0,0.0,32.0,30.0,27.0,22.0,25.0,31.0,29.0,39,37.0,27.0,28.0,20.0,30.0,35.0
11/03/2019,1,0,24,286.87,293.29,2.37,4.25,102842.14,0.0,0.0,39.0,32.0,30.0,27.0,22.0,25.0,31.0,37,27.0,28.0,20.0,30.0,35.0,36.0
12/03/2019,2,0,33,286.05,295.13,2.85,5.52,102534.46,0.0,0.0,37.0,39.0,32.0,30.0,27.0,22.0,25.0,27,28.0,20.0,30.0,35.0,36.0,40.0
13/03/2019,3,0,44,284.76,288.45,3.39,5.19,102610.37,0.0,0.0,27.0,37.0,39.0,32.0,30.0,27.0,22.0,28,20.0,30.0,35.0,36.0,40.0,25.0
14/03/2019,4,0,54,283.55,292.02,1.8,2.4,102926.32,0.0,0.0,28.0,27.0,37.0,39.0,32.0,30.0,27.0,20,30.0,35.0,36.0,40.0,25.0,41.0
15/03/2019,5,0,65,286.33,296.85,1.55,2.43,102581.29,0.0,0.0,20.0,28.0,27.0,37.0,39.0,32.0,30.0,30,35.0,36.0,40.0,25.0,41.0,32.0
16/03/2019,6,0,74,288.38,298.4,1.93,3.35,102032.02,0.0,0.0,30.0,20.0,28.0,27.0,37.0,39.0,32.0,35,36.0,40.0,25.0,41.0,32.0,34.0
17/03/2019,7,0,83,287.5,294.52,3.4,5.55,101699.01,0.0,0.0,35.0,30.0,20.0,28.0,27.0,37.0,39.0,36,40.0,25.0,41.0,32.0,34.0,28.0
18/03/2019,1,0,90,283.71,289.41,4.04,5.51,102380.85,0.0,0.0,36.0,35.0,30.0,20.0,28.0,27.0,37.0,40,25.0,41.0,32.0,34.0,28.0,38.0
19/03/2019,2,0,96,283.92,288.86,3.89,6.1,102510.51,4e-05,0.0,40.0,36.0,35.0,30.0,20.0,28.0,27.0,25,41.0,32.0,34.0,28.0,38.0,31.0
20/03/2019,3,0,99,282.99,289.64,3.14,4.03,102714.18,0.0,0.0,25.0,40.0,36.0,35.0,30.0,20.0,28.0,41,32.0,34.0,28.0,38.0,31.0,36.0
21/03/2019,4,0,100,283.01,289.92,1.79,3.22,102702.85,0.0,0.0,41.0,25.0,40.0,36.0,35.0,30.0,20.0,32,34.0,28.0,38.0,31.0,36.0,34.0
22/03/2019,5,0,99,284.34,292.89,2.11,3.04,102655.91,0.0,0.0,32.0,41.0,25.0,40.0,36.0,35.0,30.0,34,28.0,38.0,31.0,36.0,34.0,34.0
23/03/2019,6,0,95,286.44,293.68,2.59,3.96,102442.81,7e-05,0.0,34.0,32.0,41.0,25.0,40.0,36.0,35.0,28,38.0,31.0,36.0,34.0,34.0,32.0
24/03/2019,7,0,90,287.61,295.66,2.48,3.16,102224.2,0.0,0.0,28.0,34.0,32.0,41.0,25.0,40.0,36.0,38,31.0,36.0,34.0,34.0,32.0,39.0
25/03/2019,1,0,83,287.72,295.68,3.02,6.48,101960.87,0.0,0.0,38.0,28.0,34.0,32.0,41.0,25.0,40.0,31,36.0,34.0,34.0,32.0,39.0,27.0
26/03/2019,2,0,74,286.85,295.76,4.1,5.68,101870.86,0.0,0.0,31.0,38.0,28.0,34.0,32.0,41.0,25.0,36,34.0,34.0,32.0,39.0,27.0,51.0
27/03/2019,3,0,64,285.14,292.87,1.47,2.66,102322.08,0.0,0.0,36.0,31.0,38.0,28.0,34.0,32.0,41.0,34,34.0,32.0,39.0,27.0,51.0,42.0
28/03/2019,4,0,54,285.39,292.82,1.73,3.31,102534.22,0.0,0.0,34.0,36.0,31.0,38.0,28.0,34.0,32.0,34,32.0,39.0,27.0,51.0,42.0,22.0
29/03/2019,5,0,43,285.53,291.82,3.2,5.19,102356.97,0.0,0.0,34.0,34.0,36.0,31.0,38.0,28.0,34.0,32,39.0,27.0,51.0,42.0,22.0,34.0
30/03/2019,6,0,33,286.17,293.07,1.85,3.32,101927.53,3e-05,0.0,32.0,34.0,34.0,36.0,31.0,38.0,28.0,39,27.0,51.0,42.0,22.0,34.0,35.0
31/03/2019,7,0,23,283.79,285.26,2.43,3.19,101452.72,0.0024,0.0,39.0,32.0,34.0,34.0,36.0,31.0,38.0,27,51.0,42.0,22.0,34.0,35.0,43.0
01/04/2019,1,0,15,285.16,289.29,1.26,1.89,101384.61,0.00287,0.0,27.0,39.0,32.0,34.0,34.0,36.0,31.0,51,42.0,22.0,34.0,35.0,43.0,33.0
02/04/2019,2,0,8,285.87,290.28,1.91,4.22,101411.02,0.00079,0.0,51.0,27.0,39.0,32.0,34.0,34.0,36.0,42,22.0,34.0,35.0,43.0,33.0,43.0
03/04/2019,3,0,3,284.59,289.0,3.68,6.01,100620.97,1e-05,0.0,42.0,51.0,27.0,39.0,32.0,34.0,34.0,22,34.0,35.0,43.0,33.0,43.0,30.0
04/04/2019,4,0,1,281.92,287.62,2.11,3.2,100379.96,0.00217,0.0,22.0,42.0,51.0,27.0,39.0,32.0,34.0,34,35.0,43.0,33.0,43.0,30.0,21.0
05/04/2019,5,0,0,280.27,283.03,4.13,5.44,100092.54,0.00643,0.0,34.0,22.0,42.0,51.0,27.0,39.0,32.0,35,43.0,33.0,43.0,30.0,21.0,35.0
06/04/2019,6,0,2,279.74,282.83,5.46,8.02,100459.66,0.0024,0.0,35.0,34.0,22.0,42.0,51.0,27.0,39.0,43,33.0,43.0,30.0,21.0,35.0,26.0
07/04/2019,7,0,6,281.92,287.01,3.75,5.94,101187.19,0.00307,0.0,43.0,35.0,34.0,22.0,42.0,51.0,27.0,33,43.0,30.0,21.0,35.0,26.0,28.0
08/04/2019,1,0,11,284.82,289.76,4.1,5.65,101287.56,0.00248,0.0,33.0,43.0,35.0,34.0,22.0,42.0,51.0,43,30.0,21.0,35.0,26.0,28.0,34.0
09/04/2019,2,0,19,282.22,285.58,4.61,7.02,101398.17,0.00166,0.0,43.0,33.0,43.0,35.0,34.0,22.0,42.0,30,21.0,35.0,26.0,28.0,34.0,22.0
10/04/2019,3,0,28,282.55,286.81,2.94,4.5,101492.7,0.0036,0.0,30.0,43.0,33.0,43.0,35.0,34.0,22.0,21,35.0,26.0,28.0,34.0,22.0,26.0
11/04/2019,4,0,38,283.36,289.52,2.52,3.46,101826.52,0.00019,0.0,21.0,30.0,43.0,33.0,43.0,35.0,34.0,35,26.0,28.0,34.0,22.0,26.0,22.0
12/04/2019,5,0,49,284.65,292.15,1.74,2.37,101833.2,0.0,0.0,35.0,21.0,30.0,43.0,33.0,43.0,35.0,26,28.0,34.0,22.0,26.0,22.0,21.0
13/04/2019,6,0,59,286.53,294.77,1.56,2.68,101821.09,0.0,0.0,26.0,35.0,21.0,30.0,43.0,33.0,43.0,28,34.0,22.0,26.0,22.0,21.0,18.0
14/04/2019,7,0,69,289.48,297.24,2.13,3.27,101612.88,0.0,0.0,28.0,26.0,35.0,21.0,30.0,43.0,33.0,34,22.0,26.0,22.0,21.0,18.0,26.0
15/04/2019,1,0,79,290.23,298.13,3.57,7.15,101281.35,0.00085,0.0,34.0,28.0,26.0,35.0,21.0,30.0,43.0,22,26.0,22.0,21.0,18.0,26.0,22.0
16/04/2019,2,0,87,288.92,295.66,2.14,4.94,101628.17,0.0,0.0,22.0,34.0,28.0,26.0,35.0,21.0,30.0,26,22.0,21.0,18.0,26.0,22.0,43.0
17/04/2019,3,0,93,290.23,298.63,4.1,5.59,101161.94,0.0199,0.0,26.0,22.0,34.0,28.0,26.0,35.0,21.0,22,21.0,18.0,26.0,22.0,43.0,30.0
18/04/2019,4,1,97,284.38,287.7,1.65,4.16,101292.73,0.01592,0.0,22.0,26.0,22.0,34.0,28.0,26.0,35.0,21,18.0,26.0,22.0,43.0,30.0,29.0
19/04/2019,5,1,100,283.4,284.89,2.16,3.88,101648.39,0.01525,1.0,21.0,22.0,26.0,22.0,34.0,28.0,26.0,18,26.0,22.0,43.0,30.0,29.0,25.0
20/04/2019,6,0,100,287.05,292.55,4.4,6.18,101662.01,0.00139,1.0,18.0,21.0,22.0,26.0,22.0,34.0,28.0,26,22.0,43.0,30.0,29.0,25.0,30.0
21/04/2019,7,0,98,284.34,286.51,3.67,5.72,101196.98,0.00029,0.0,26.0,18.0,21.0,22.0,26.0,22.0,34.0,22,43.0,30.0,29.0,25.0,30.0,25.0
22/04/2019,1,0,93,286.54,291.37,2.21,3.64,100208.48,0.00136,0.0,22.0,26.0,18.0,21.0,22.0,26.0,22.0,43,30.0,29.0,25.0,30.0,25.0,33.0
23/04/2019,2,0,87,283.31,286.15,4.32,6.63,99918.2,0.00378,0.0,43.0,22.0,26.0,18.0,21.0,22.0,26.0,30,29.0,25.0,30.0,25.0,33.0,36.0
24/04/2019,3,0,79,282.68,285.88,6.33,8.94,100548.41,0.01994,0.0,30.0,43.0,22.0,26.0,18.0,21.0,22.0,29,25.0,30.0,25.0,33.0,36.0,31.0
25/04/2019,4,0,70,283.61,286.42,5.97,8.08,101244.43,0.0005,0.0,29.0,30.0,43.0,22.0,26.0,18.0,21.0,25,30.0,25.0,33.0,36.0,31.0,24.0
26/04/2019,5,0,59,285.1,291.57,2.28,3.95,102376.84,0.0,0.0,25.0,29.0,30.0,43.0,22.0,26.0,18.0,30,25.0,33.0,36.0,31.0,24.0,18.0
27/04/2019,6,0,49,287.83,295.11,1.08,1.93,102536.43,0.0,0.0,30.0,25.0,29.0,30.0,43.0,22.0,26.0,25,33.0,36.0,31.0,24.0,18.0,25.0
28/04/2019,7,0,38,290.61,297.87,1.76,3.06,102101.72,0.0,0.0,25.0,30.0,25.0,29.0,30.0,43.0,22.0,33,36.0,31.0,24.0,18.0,25.0,17.0
29/04/2019,1,0,28,291.53,298.73,1.97,3.22,101652.09,9e-05,0.0,33.0,25.0,30.0,25.0,29.0,30.0,43.0,36,31.0,24.0,18.0,25.0,17.0,27.0
30/04/2019,2,0,19,292.24,299.32,1.59,2.98,101442.57,0.0,0.0,36.0,33.0,25.0,30.0,25.0,29.0,30.0,31,24.0,18.0,25.0,17.0,27.0,32.0
01/05/2019,3,1,12,291.46,297.9,1.94,3.39,101191.68,8e-05,0.0,31.0,36.0,33.0,25.0,30.0,25.0,29.0,24,18.0,25.0,17.0,27.0,32.0,28.0
02/05/2019,4,1,6,291.61,297.54,2.07,3.75,101197.61,0.0003,1.0,24.0,31.0,36.0,33.0,25.0,30.0,25.0,18,25.0,17.0,27.0,32.0,28.0,24.0
03/05/2019,5,0,2,289.16,293.87,3.62,5.77,101100.46,1e-05,1.0,18.0,24.0,31.0,36.0,33.0,25.0,30.0,25,17.0,27.0,32.0,28.0,24.0,23.0
04/05/2019,6,0,0,288.19,296.52,2.04,3.15,101369.19,0.0,0.0,25.0,18.0,24.0,31.0,36.0,33.0,25.0,17,27.0,32.0,28.0,24.0,23.0,26.0
05/05/2019,7,0,1,288.69,295.77,2.35,4.36,101591.53,0.0,0.0,17.0,25.0,18.0,24.0,31.0,36.0,33.0,27,32.0,28.0,24.0,23.0,26.0,23.0
06/05/2019,1,0,3,290.61,298.22,2.73,4.25,101685.0,0.0,0.0,27.0,17.0,25.0,18.0,24.0,31.0,36.0,32,28.0,24.0,23.0,26.0,23.0,26.0
07/05/2019,2,0,8,291.09,296.56,4.04,6.72,101587.36,0.00027,0.0,32.0,27.0,17.0,25.0,18.0,24.0,31.0,28,24.0,23.0,26.0,23.0,26.0,38.0
08/05/2019,3,0,15,289.25,290.78,6.41,8.65,101290.81,0.00069,0.0,28.0,32.0,27.0,17.0,25.0,18.0,24.0,24,23.0,26.0,23.0,26.0,38.0,20.0
09/05/2019,4,0,23,290.0,295.91,4.78,7.84,101387.13,2e-05,0.0,24.0,28.0,32.0,27.0,17.0,25.0,18.0,23,26.0,23.0,26.0,38.0,20.0,28.0
10/05/2019,5,0,33,292.36,297.69,4.49,6.14,101507.54,0.00016,0.0,23.0,24.0,28.0,32.0,27.0,17.0,25.0,26,23.0,26.0,38.0,20.0,28.0,30.0
11/05/2019,6,0,43,293.38,300.8,2.57,5.77,101967.91,0.0,0.0,26.0,23.0,24.0,28.0,32.0,27.0,17.0,23,26.0,38.0,20.0,28.0,30.0,32.0
12/05/2019,7,0,54,292.43,301.08,3.44,5.04,102302.95,0.0,0.0,23.0,26.0,23.0,24.0,28.0,32.0,27.0,26,38.0,20.0,28.0,30.0,32.0,27.0
13/05/2019,1,0,64,294.47,304.13,3.48,4.49,101825.05,0.0,0.0,26.0,23.0,26.0,23.0,24.0,28.0,32.0,38,20.0,28.0,30.0,32.0,27.0,27.0
14/05/2019,2,0,74,294.21,302.86,1.82,3.27,101574.89,0.0,0.0,38.0,26.0,23.0,26.0,23.0,24.0,28.0,20,28.0,30.0,32.0,27.0,27.0,35.0
15/05/2019,3,1,83,296.96,306.03,1.83,3.25,101016.14,0.0,0.0,20.0,38.0,26.0,23.0,26.0,23.0,24.0,28,30.0,32.0,27.0,27.0,35.0,39.0
16/05/2019,4,0,90,294.54,303.15,4.36,7.73,100661.73,0.00156,1.0,28.0,20.0,38.0,26.0,23.0,26.0,23.0,30,32.0,27.0,27.0,35.0,39.0,31.0
17/05/2019,5,0,95,287.62,291.31,5.18,7.99,100918.96,0.00014,0.0,30.0,28.0,20.0,38.0,26.0,23.0,26.0,32,27.0,27.0,35.0,39.0,31.0,28.0
18/05/2019,6,0,99,287.43,291.52,2.71,4.13,101042.6,7e-05,0.0,32.0,30.0,28.0,20.0,38.0,26.0,23.0,27,27.0,35.0,39.0,31.0,28.0,36.0
19/05/2019,7,0,100,288.5,293.77,2.12,3.69,101129.45,0.00014,0.0,27.0,32.0,30.0,28.0,20.0,38.0,26.0,27,35.0,39.0,31.0,28.0,36.0,31.0
20/05/2019,1,0,99,289.72,296.25,1.92,2.85,101217.72,0.0,0.0,27.0,27.0,32.0,30.0,28.0,20.0,38.0,35,39.0,31.0,28.0,36.0,31.0,32.0
21/05/2019,2,0,96,292.52,298.86,1.78,2.81,101340.22,1e-05,0.0,35.0,27.0,27.0,32.0,30.0,28.0,20.0,39,31.0,28.0,36.0,31.0,32.0,43.0
22/05/2019,3,0,90,294.48,301.88,2.13,3.45,101591.28,0.0,0.0,39.0,35.0,27.0,27.0,32.0,30.0,28.0,31,28.0,36.0,31.0,32.0,43.0,37.0
23/05/2019,4,0,83,295.62,302.51,2.39,5.15,101459.57,0.0,0.0,31.0,39.0,35.0,27.0,27.0,32.0,30.0,28,36.0,31.0,32.0,43.0,37.0,29.0
24/05/2019,5,0,75,292.81,296.81,4.76,6.23,101395.37,3e-05,0.0,28.0,31.0,39.0,35.0,27.0,27.0,32.0,36,31.0,32.0,43.0,37.0,29.0,36.0
25/05/2019,6,0,65,291.82,299.09,4.4,5.45,101783.92,0.0,0.0,36.0,28.0,31.0,39.0,35.0,27.0,27.0,31,32.0,43.0,37.0,29.0,36.0,32.0
26/05/2019,7,0,55,292.99,300.88,3.32,4.09,101744.85,0.0,0.0,31.0,36.0,28.0,31.0,39.0,35.0,27.0,32,43.0,37.0,29.0,36.0,32.0,38.0
27/05/2019,1,0,44,295.13,302.78,2.69,5.44,101294.75,0.00016,0.0,32.0,31.0,36.0,28.0,31.0,39.0,35.0,43,37.0,29.0,36.0,32.0,38.0,37.0
28/05/2019,2,0,34,293.34,300.51,4.22,5.83,101547.09,0.0,0.0,43.0,32.0,31.0,36.0,28.0,31.0,39.0,37,29.0,36.0,32.0,38.0,37.0,35.0
29/05/2019,3,0,24,292.61,300.51,4.13,4.8,102169.8,0.0,0.0,37.0,43.0,32.0,31.0,36.0,28.0,31.0,29,36.0,32.0,38.0,37.0,35.0,45.0
30/05/2019,4,0,16,295.82,304.31,2.64,3.91,102259.75,0.0,0.0,29.0,37.0,43.0,32.0,31.0,36.0,28.0,36,32.0,38.0,37.0,35.0,45.0,42.0
31/05/2019,5,0,9,297.76,305.15,1.62,3.21,102089.86,0.0,0.0,36.0,29.0,37.0,43.0,32.0,31.0,36.0,32,38.0,37.0,35.0,45.0,42.0,38.0
01/06/2019,6,0,4,298.62,306.64,1.84,3.75,101868.7,0.0,0.0,32.0,36.0,29.0,37.0,43.0,32.0,31.0,38,37.0,35.0,45.0,42.0,38.0,26.0
02/06/2019,7,0,1,299.72,307.27,2.6,4.66,101623.96,0.0,0.0,38.0,32.0,36.0,29.0,37.0,43.0,32.0,37,35.0,45.0,42.0,38.0,26.0,30.0
03/06/2019,1,0,0,300.03,306.86,3.26,6.16,101366.46,0.0,0.0,37.0,38.0,32.0,36.0,29.0,37.0,43.0,35,45.0,42.0,38.0,26.0,30.0,35.0
04/06/2019,2,0,2,296.71,302.5,4.73,6.76,100937.21,0.00048,0.0,35.0,37.0,38.0,32.0,36.0,29.0,37.0,45,42.0,38.0,26.0,30.0,35.0,38.0
05/06/2019,3,0,5,291.64,296.6,4.85,5.79,101084.91,0.00022,0.0,45.0,35.0,37.0,38.0,32.0,36.0,29.0,42,38.0,26.0,30.0,35.0,38.0,32.0
06/06/2019,4,0,11,291.79,298.4,4.27,6.78,101071.75,4e-05,0.0,42.0,45.0,35.0,37.0,38.0,32.0,36.0,38,26.0,30.0,35.0,38.0,32.0,21.0
07/06/2019,5,0,19,290.88,296.13,3.23,5.73,101534.2,2e-05,0.0,38.0,42.0,45.0,35.0,37.0,38.0,32.0,26,30.0,35.0,38.0,32.0,21.0,28.0
08/06/2019,6,0,28,294.54,303.43,3.51,5.2,101725.18,0.0,0.0,26.0,38.0,42.0,45.0,35.0,37.0,38.0,30,35.0,38.0,32.0,21.0,28.0,26.0
09/06/2019,7,0,37,295.18,300.9,3.33,5.38,101497.63,0.0,0.0,30.0,26.0,38.0,42.0,45.0,35.0,37.0,35,38.0,32.0,21.0,28.0,26.0,24.0
10/06/2019,1,0,48,294.03,299.85,2.35,3.59,101368.01,0.0,0.0,35.0,30.0,26.0,38.0,42.0,45.0,35.0,38,32.0,21.0,28.0,26.0,24.0,46.0
11/06/2019,2,0,59,290.95,294.39,3.41,5.78,101192.44,1e-05,0.0,38.0,35.0,30.0,26.0,38.0,42.0,45.0,32,21.0,28.0,26.0,24.0,46.0,37.0
12/06/2019,3,0,69,291.38,299.03,1.85,3.11,101162.55,0.0,0.0,32.0,38.0,35.0,30.0,26.0,38.0,42.0,21,28.0,26.0,24.0,46.0,37.0,36.0
13/06/2019,4,0,78,295.04,302.06,3.47,4.44,100846.29,0.0,0.0,21.0,32.0,38.0,35.0,30.0,26.0,38.0,28,26.0,24.0,46.0,37.0,36.0,31.0
14/06/2019,5,0,86,293.63,298.56,4.37,6.37,101176.56,0.0,0.0,28.0,21.0,32.0,38.0,35.0,30.0,26.0,26,24.0,46.0,37.0,36.0,31.0,31.0
15/06/2019,6,0,93,292.76,299.44,1.97,3.43,101779.67,0.0,0.0,26.0,28.0,21.0,32.0,38.0,35.0,30.0,24,46.0,37.0,36.0,31.0,31.0,44.0
16/06/2019,7,0,97,295.99,303.66,2.27,3.14,101650.38,0.0,0.0,24.0,26.0,28.0,21.0,32.0,38.0,35.0,46,37.0,36.0,31.0,31.0,44.0,26.0
17/06/2019,1,0,100,297.97,305.44,2.16,3.41,101423.93,7e-05,0.0,46.0,24.0,26.0,28.0,21.0,32.0,38.0,37,36.0,31.0,31.0,44.0,26.0,29.0
18/06/2019,2,0,100,298.62,304.32,3.87,6.18,101253.74,0.0,0.0,37.0,46.0,24.0,26.0,28.0,21.0,32.0,36,31.0,31.0,44.0,26.0,29.0,30.0
19/06/2019,3,0,98,295.82,301.2,3.9,5.41,101395.28,0.0,0.0,36.0,37.0,46.0,24.0,26.0,28.0,21.0,31,31.0,44.0,26.0,29.0,30.0,27.0
20/06/2019,4,0,93,296.18,301.59,2.59,4.72,101226.46,9e-05,0.0,31.0,36.0,37.0,46.0,24.0,26.0,28.0,31,44.0,26.0,29.0,30.0,27.0,27.0
